@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
101,1,0,321,503,0.389563,1,0.003106,1,0.996894,0.006192,0.390303,?,0.103286
102,1,0,320,504,0.38835,1,0.003115,1,0.996885,0.006211,0.389091,?,0.1062
103,1,0,319,505,0.387136,1,0.003125,1,0.996875,0.006231,0.387879,?,0.106696
104,1,0,318,506,0.385922,1,0.003135,1,0.996865,0.00625,0.386667,?,0.106753
105,1,0,316,508,0.383495,1,0.003155,1,0.996845,0.006289,0.384242,?,0.111222
106,1,0,315,509,0.382282,1,0.003165,1,0.996835,0.006309,0.38303,?,0.111308
107,1,0,314,510,0.381068,1,0.003175,1,0.996825,0.006329,0.381818,?,0.112532
108,1,0,313,511,0.379854,1,0.003185,1,0.996815,0.006349,0.380606,?,0.112897
109,0,1,313,511,0.379854,0,0,0,1,0,0.379394,?,0.117536
110,0,1,312,512,0.378641,0,0,0,1,0,0.378182,?,0.12109
111,0,1,310,514,0.376214,0,0,0,1,0,0.375758,?,0.126385
112,0,1,309,515,0.375,0,0,0,1,0,0.374545,?,0.127348
113,0,1,308,516,0.373786,0,0,0,1,0,0.373333,?,0.12933
114,0,1,307,517,0.372573,0,0,0,1,0,0.372121,?,0.130237
115,0,1,306,518,0.371359,0,0,0,1,0,0.370909,?,0.132042
116,0,1,267,557,0.324029,0,0,0,1,0,0.323636,?,0.132904
117,0,1,265,559,0.321602,0,0,0,1,0,0.321212,?,0.134403
118,0,1,264,560,0.320388,0,0,0,1,0,0.32,?,0.136231
119,0,1,263,561,0.319175,0,0,0,1,0,0.318788,?,0.139501
120,0,1,261,563,0.316748,0,0,0,1,0,0.316364,?,0.142392
121,0,1,250,574,0.303398,0,0,0,1,0,0.30303,?,0.144699
122,0,1,237,587,0.287621,0,0,0,1,0,0.287273,?,0.153409
123,0,1,229,595,0.277913,0,0,0,1,0,0.277576,?,0.153931
124,0,1,228,596,0.276699,0,0,0,1,0,0.276364,?,0.15459
125,0,1,227,597,0.275485,0,0,0,1,0,0.275152,?,0.155862
126,0,1,223,601,0.270631,0,0,0,1,0,0.270303,?,0.158314
127,0,1,206,618,0.25,0,0,0,1,0,0.249697,?,0.158429
128,0,1,205,619,0.248786,0,0,0,1,0,0.248485,?,0.162358
129,0,1,204,620,0.247573,0,0,0,1,0,0.247273,?,0.16369
130,0,1,203,621,0.246359,0,0,0,1,0,0.246061,?,0.163758
131,0,1,201,623,0.243932,0,0,0,1,0,0.243636,?,0.165114
132,0,1,200,624,0.242718,0,0,0,1,0,0.242424,?,0.167718
133,0,1,199,625,0.241505,0,0,0,1,0,0.241212,?,0.170302
134,0,1,198,626,0.240291,0,0,0,1,0,0.24,?,0.170319
135,0,1,194,630,0.235437,0,0,0,1,0,0.235152,?,0.174302
136,0,1,193,631,0.234223,0,0,0,1,0,0.233939,?,0.18101
137,0,1,192,632,0.23301,0,0,0,1,0,0.232727,?,0.183036
138,0,1,185,639,0.224515,0,0,0,1,0,0.224242,?,0.18757
139,0,1,183,641,0.222087,0,0,0,1,0,0.221818,?,0.191631
140,0,1,182,642,0.220874,0,0,0,1,0,0.220606,?,0.196477
141,0,1,178,646,0.216019,0,0,0,1,0,0.215758,?,0.200924
142,0,1,177,647,0.214806,0,0,0,1,0,0.214545,?,0.204518
143,0,1,170,654,0.206311,0,0,0,1,0,0.206061,?,0.205172
144,0,1,168,656,0.203883,0,0,0,1,0,0.203636,?,0.205172
145,0,1,167,657,0.20267,0,0,0,1,0,0.202424,?,0.205172
146,0,1,166,658,0.201456,0,0,0,1,0,0.201212,?,0.205172
147,0,1,165,659,0.200243,0,0,0,1,0,0.2,?,0.205172
148,0,1,164,660,0.199029,0,0,0,1,0,0.198788,?,0.205172
149,0,1,163,661,0.197816,0,0,0,1,0,0.197576,?,0.205172
150,0,1,162,662,0.196602,0,0,0,1,0,0.196364,?,0.205172
151,0,1,161,663,0.195388,0,0,0,1,0,0.195152,?,0.205172
152,0,1,160,664,0.194175,0,0,0,1,0,0.193939,?,0.205172
153,0,1,159,665,0.192961,0,0,0,1,0,0.192727,?,0.205172
154,0,1,158,666,0.191748,0,0,0,1,0,0.191515,?,0.205172
155,0,1,157,667,0.190534,0,0,0,1,0,0.190303,?,0.205172
156,0,1,156,668,0.18932,0,0,0,1,0,0.189091,?,0.205172
157,0,1,155,669,0.188107,0,0,0,1,0,0.187879,?,0.211429
158,0,1,154,670,0.186893,0,0,0,1,0,0.186667,?,0.22949
159,0,1,153,671,0.18568,0,0,0,1,0,0.185455,?,0.230203
160,0,1,152,672,0.184466,0,0,0,1,0,0.184242,?,0.271033
161,0,1,151,673,0.183252,0,0,0,1,0,0.18303,?,0.271128
162,0,1,150,674,0.182039,0,0,0,1,0,0.181818,?,0.292405
163,0,1,149,675,0.180825,0,0,0,1,0,0.180606,?,0.298409
164,0,1,148,676,0.179612,0,0,0,1,0,0.179394,?,0.298559
165,0,1,147,677,0.178398,0,0,0,1,0,0.178182,?,0.302892
166,0,1,146,678,0.177184,0,0,0,1,0,0.17697,?,0.306937
167,0,1,145,679,0.175971,0,0,0,1,0,0.175758,?,0.325779
168,0,1,143,681,0.173544,0,0,0,1,0,0.173333,?,0.32731
169,0,1,142,682,0.17233,0,0,0,1,0,0.172121,?,0.347149
170,0,1,128,696,0.15534,0,0,0,1,0,0.155152,?,0.347673
171,0,1,125,699,0.151699,0,0,0,1,0,0.151515,?,0.349471
172,0,1,124,700,0.150485,0,0,0,1,0,0.150303,?,0.367225
173,0,1,116,708,0.140777,0,0,0,1,0,0.140606,?,0.367763
174,0,1,113,711,0.137136,0,0,0,1,0,0.13697,?,0.387772
175,0,1,110,714,0.133495,0,0,0,1,0,0.133333,?,0.388252
176,0,1,109,715,0.132282,0,0,0,1,0,0.132121,?,0.432527
177,0,1,94,730,0.114078,0,0,0,1,0,0.113939,?,0.507597
178,0,1,93,731,0.112864,0,0,0,1,0,0.112727,?,0.563816
179,0,1,92,732,0.11165,0,0,0,1,0,0.111515,?,0.588989
180,0,1,91,733,0.110437,0,0,0,1,0,0.110303,?,0.602971
181,0,1,88,736,0.106796,0,0,0,1,0,0.106667,?,0.603525
182,0,1,85,739,0.103155,0,0,0,1,0,0.10303,?,0.771998
183,0,1,80,744,0.097087,0,0,0,1,0,0.09697,?,0.787025
184,0,1,79,745,0.095874,0,0,0,1,0,0.095758,?,0.801316
185,0,1,77,747,0.093447,0,0,0,1,0,0.093333,?,0.814873
186,0,1,76,748,0.092233,0,0,0,1,0,0.092121,?,0.900485
187,0,1,75,749,0.091019,0,0,0,1,0,0.090909,?,0.906284
188,0,1,74,750,0.089806,0,0,0,1,0,0.089697,?,0.920402
189,0,1,48,776,0.058252,0,0,0,1,0,0.058182,?,0.946804
190,0,1,47,777,0.057039,0,0,0,1,0,0.05697,?,0.950888
191,0,1,46,778,0.055825,0,0,0,1,0,0.055758,?,0.955116
192,0,1,45,779,0.054612,0,0,0,1,0,0.054545,?,0.955775
193,0,1,44,780,0.053398,0,0,0,1,0,0.053333,?,0.95583
194,0,1,43,781,0.052184,0,0,0,1,0,0.052121,?,0.956004
195,0,1,42,782,0.050971,0,0,0,1,0,0.050909,?,0.958991
196,0,1,41,783,0.049757,0,0,0,1,0,0.049697,?,0.960705
197,0,1,40,784,0.048544,0,0,0,1,0,0.048485,?,0.96773
198,0,1,39,785,0.04733,0,0,0,1,0,0.047273,?,0.973788
199,0,1,21,803,0.025485,0,0,0,1,0,0.025455,?,0.973833
200,0,1,18,806,0.021845,0,0,0,1,0,0.021818,?,0.973857
201,0,1,17,807,0.020631,0,0,0,1,0,0.020606,?,0.975641
202,0,1,11,813,0.01335,0,0,0,1,0,0.013333,?,0.975863
203,0,1,10,814,0.012136,0,0,0,1,0,0.012121,?,0.980331
204,0,1,9,815,0.010922,0,0,0,1,0,0.010909,?,0.982556
205,0,1,8,816,0.009709,0,0,0,1,0,0.009697,?,0.983374
206,0,1,7,817,0.008495,0,0,0,1,0,0.008485,?,0.986089
207,0,1,6,818,0.007282,0,0,0,1,0,0.007273,?,0.9903
208,0,1,5,819,0.006068,0,0,0,1,0,0.006061,?,0.996388
209,0,1,4,820,0.004854,0,0,0,1,0,0.004848,?,0.996555
210,0,1,2,822,0.002427,0,0,0,1,0,0.002424,?,0.999456
211,0,1,1,823,0.001214,0,0,0,1,0,0.001212,?,0.999456
212,0,1,0,824,0,0,0,0,0,0,0,?,0.999466
