@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
26,350,4,70155,76,0.998918,0.988701,0.004964,0.988701,0.995036,0.009879,0.998867,0.989822,0.000519
27,350,4,70154,77,0.998904,0.988701,0.004964,0.988701,0.995036,0.009879,0.998852,0.989836,0.000519
28,350,4,70150,81,0.998847,0.988701,0.004965,0.988701,0.995035,0.009879,0.998796,0.989893,0.00052
29,350,4,70148,83,0.998818,0.988701,0.004965,0.988701,0.995035,0.00988,0.998767,0.989921,0.00052
30,350,4,70147,84,0.998804,0.988701,0.004965,0.988701,0.995035,0.00988,0.998753,0.989935,0.000521
31,350,4,70143,88,0.998747,0.988701,0.004965,0.988701,0.995035,0.00988,0.998697,0.989991,0.000521
32,350,4,70142,89,0.998733,0.988701,0.004965,0.988701,0.995035,0.009881,0.998682,0.990005,0.000522
33,350,4,70141,90,0.998719,0.988701,0.004965,0.988701,0.995035,0.009881,0.998668,0.990019,0.000522
34,350,4,70138,93,0.998676,0.988701,0.004965,0.988701,0.995035,0.009881,0.998626,0.990061,0.000522
35,350,4,70134,97,0.998619,0.988701,0.004966,0.988701,0.995034,0.009882,0.998569,0.990117,0.000522
36,350,4,70133,98,0.998605,0.988701,0.004966,0.988701,0.995034,0.009882,0.998555,0.990131,0.000522
37,350,4,70128,103,0.998533,0.988701,0.004966,0.988701,0.995034,0.009883,0.998484,0.990202,0.000522
38,350,4,70127,104,0.998519,0.988701,0.004966,0.988701,0.995034,0.009883,0.99847,0.990216,0.000522
39,350,4,70122,109,0.998448,0.988701,0.004967,0.988701,0.995033,0.009883,0.998399,0.990286,0.000522
40,350,4,70121,110,0.998434,0.988701,0.004967,0.988701,0.995033,0.009884,0.998385,0.9903,0.000522
41,350,4,70120,111,0.99842,0.988701,0.004967,0.988701,0.995033,0.009884,0.998371,0.990314,0.000522
42,350,4,70118,113,0.998391,0.988701,0.004967,0.988701,0.995033,0.009884,0.998342,0.990342,0.000523
43,350,4,70117,114,0.998377,0.988701,0.004967,0.988701,0.995033,0.009884,0.998328,0.990356,0.000523
44,350,4,70116,115,0.998363,0.988701,0.004967,0.988701,0.995033,0.009884,0.998314,0.99037,0.000523
45,350,4,70111,120,0.998291,0.988701,0.004967,0.988701,0.995033,0.009885,0.998243,0.990441,0.000523
46,350,4,70110,121,0.998277,0.988701,0.004967,0.988701,0.995033,0.009885,0.998229,0.990455,0.000523
47,350,4,70109,122,0.998263,0.988701,0.004967,0.988701,0.995033,0.009885,0.998215,0.990469,0.000523
48,350,4,70100,131,0.998135,0.988701,0.004968,0.988701,0.995032,0.009886,0.998087,0.990595,0.000523
49,350,4,70093,138,0.998035,0.988701,0.004969,0.988701,0.995031,0.009887,0.997988,0.990694,0.000523
50,350,4,70091,140,0.998007,0.988701,0.004969,0.988701,0.995031,0.009888,0.99796,0.990722,0.000523
51,350,4,70089,142,0.997978,0.988701,0.004969,0.988701,0.995031,0.009888,0.997932,0.99075,0.000523
52,350,4,70088,143,0.997964,0.988701,0.004969,0.988701,0.995031,0.009888,0.997917,0.990764,0.000523
53,350,4,70087,144,0.99795,0.988701,0.004969,0.988701,0.995031,0.009888,0.997903,0.990778,0.000523
54,350,4,70084,147,0.997907,0.988701,0.004969,0.988701,0.995031,0.009889,0.997861,0.99082,0.000523
55,350,4,70077,154,0.997807,0.988701,0.00497,0.988701,0.99503,0.00989,0.997762,0.990919,0.000523
56,350,4,70072,159,0.997736,0.988701,0.00497,0.988701,0.99503,0.00989,0.997691,0.990989,0.000523
57,350,4,70065,166,0.997636,0.988701,0.004971,0.988701,0.995029,0.009891,0.997592,0.991088,0.000523
58,350,4,70064,167,0.997622,0.988701,0.004971,0.988701,0.995029,0.009891,0.997577,0.991102,0.000523
59,350,4,70058,173,0.997537,0.988701,0.004971,0.988701,0.995029,0.009892,0.997492,0.991186,0.000523
60,350,4,70052,179,0.997451,0.988701,0.004971,0.988701,0.995029,0.009893,0.997407,0.991271,0.000523
61,350,4,70051,180,0.997437,0.988701,0.004972,0.988701,0.995028,0.009893,0.997393,0.991285,0.000523
62,350,4,70050,181,0.997423,0.988701,0.004972,0.988701,0.995028,0.009893,0.997379,0.991299,0.000524
63,350,4,70047,184,0.99738,0.988701,0.004972,0.988701,0.995028,0.009894,0.997337,0.991341,0.000524
64,350,4,70039,192,0.997266,0.988701,0.004972,0.988701,0.995028,0.009895,0.997223,0.991454,0.000524
65,350,4,70038,193,0.997252,0.988701,0.004972,0.988701,0.995028,0.009895,0.997209,0.991468,0.000524
66,350,4,70037,194,0.997238,0.988701,0.004973,0.988701,0.995027,0.009895,0.997195,0.991482,0.000524
67,350,4,70036,195,0.997223,0.988701,0.004973,0.988701,0.995027,0.009895,0.997181,0.991496,0.000524
68,350,4,70035,196,0.997209,0.988701,0.004973,0.988701,0.995027,0.009896,0.997167,0.99151,0.000524
69,350,4,70034,197,0.997195,0.988701,0.004973,0.988701,0.995027,0.009896,0.997152,0.991524,0.000524
70,350,4,70033,198,0.997181,0.988701,0.004973,0.988701,0.995027,0.009896,0.997138,0.991538,0.000524
71,350,4,70032,199,0.997166,0.988701,0.004973,0.988701,0.995027,0.009896,0.997124,0.991552,0.000524
72,350,4,70031,200,0.997152,0.988701,0.004973,0.988701,0.995027,0.009896,0.99711,0.991566,0.000524
73,350,4,70017,214,0.996953,0.988701,0.004974,0.988701,0.995026,0.009898,0.996912,0.991764,0.000524
74,350,4,70016,215,0.996939,0.988701,0.004974,0.988701,0.995026,0.009898,0.996897,0.991778,0.000524
75,350,4,70015,216,0.996924,0.988701,0.004974,0.988701,0.995026,0.009898,0.996883,0.991792,0.000524
76,350,4,70014,217,0.99691,0.988701,0.004974,0.988701,0.995026,0.009898,0.996869,0.991806,0.000524
77,350,4,69998,233,0.996682,0.988701,0.004975,0.988701,0.995025,0.009901,0.996642,0.992031,0.000524
78,350,4,69997,234,0.996668,0.988701,0.004975,0.988701,0.995025,0.009901,0.996628,0.992046,0.000524
79,350,4,69985,246,0.996497,0.988701,0.004976,0.988701,0.995024,0.009903,0.996458,0.992215,0.000524
80,350,4,69984,247,0.996483,0.988701,0.004976,0.988701,0.995024,0.009903,0.996444,0.992229,0.000524
81,350,4,69983,248,0.996469,0.988701,0.004976,0.988701,0.995024,0.009903,0.99643,0.992243,0.000524
82,350,4,69982,249,0.996455,0.988701,0.004976,0.988701,0.995024,0.009903,0.996416,0.992257,0.000524
83,350,4,69981,250,0.99644,0.988701,0.004976,0.988701,0.995024,0.009903,0.996402,0.992271,0.000524
84,350,4,69980,251,0.996426,0.988701,0.004977,0.988701,0.995023,0.009903,0.996387,0.992285,0.000524
85,350,4,69979,252,0.996412,0.988701,0.004977,0.988701,0.995023,0.009903,0.996373,0.992299,0.000524
86,350,4,69963,268,0.996184,0.988701,0.004978,0.988701,0.995022,0.009906,0.996146,0.992525,0.000524
87,350,4,69943,288,0.995899,0.988701,0.004979,0.988701,0.995021,0.009908,0.995863,0.992808,0.000524
88,350,4,69912,319,0.995458,0.988701,0.004981,0.988701,0.995019,0.009913,0.995424,0.993246,0.000524
89,350,4,69859,372,0.994703,0.988701,0.004985,0.988701,0.995015,0.00992,0.994673,0.993995,0.000524
90,350,4,69748,483,0.993123,0.988701,0.004993,0.988701,0.995007,0.009936,0.993101,0.995569,0.000524
91,350,4,69747,484,0.993108,0.988701,0.004993,0.988701,0.995007,0.009936,0.993086,0.995584,0.000524
92,350,4,69746,485,0.993094,0.988701,0.004993,0.988701,0.995007,0.009936,0.993072,0.995598,0.000524
93,350,4,69745,486,0.99308,0.988701,0.004993,0.988701,0.995007,0.009936,0.993058,0.995612,0.000524
94,350,4,69368,863,0.987712,0.988701,0.00502,0.988701,0.99498,0.00999,0.987717,1.000996,0.000524
95,350,4,69367,864,0.987698,0.988701,0.00502,0.988701,0.99498,0.00999,0.987703,1.00101,0.000524
96,350,4,69366,865,0.987684,0.988701,0.00502,0.988701,0.99498,0.00999,0.987689,1.001025,0.000524
97,350,4,69365,866,0.987669,0.988701,0.00502,0.988701,0.99498,0.00999,0.987674,1.001039,0.000524
98,350,4,69364,867,0.987655,0.988701,0.005021,0.988701,0.994979,0.00999,0.98766,1.001053,0.000524
99,350,4,69363,868,0.987641,0.988701,0.005021,0.988701,0.994979,0.00999,0.987646,1.001068,0.000524
100,350,4,69362,869,0.987627,0.988701,0.005021,0.988701,0.994979,0.009991,0.987632,1.001082,0.000524
101,350,4,69361,870,0.987612,0.988701,0.005021,0.988701,0.994979,0.009991,0.987618,1.001096,0.000524
102,350,4,69360,871,0.987598,0.988701,0.005021,0.988701,0.994979,0.009991,0.987604,1.001111,0.000524
103,350,4,69358,873,0.98757,0.988701,0.005021,0.988701,0.994979,0.009991,0.987575,1.001139,0.000524
104,350,4,69357,874,0.987555,0.988701,0.005021,0.988701,0.994979,0.009991,0.987561,1.001154,0.000524
105,350,4,69356,875,0.987541,0.988701,0.005021,0.988701,0.994979,0.009991,0.987547,1.001168,0.000524
106,350,4,69355,876,0.987527,0.988701,0.005021,0.988701,0.994979,0.009992,0.987533,1.001183,0.000524
107,350,4,69354,877,0.987513,0.988701,0.005021,0.988701,0.994979,0.009992,0.987519,1.001197,0.000528
108,350,4,69353,878,0.987498,0.988701,0.005021,0.988701,0.994979,0.009992,0.987504,1.001211,0.000536
109,350,4,69352,879,0.987484,0.988701,0.005021,0.988701,0.994979,0.009992,0.98749,1.001226,0.000536
110,350,4,69351,880,0.98747,0.988701,0.005021,0.988701,0.994979,0.009992,0.987476,1.00124,0.000542
111,350,4,69350,881,0.987456,0.988701,0.005022,0.988701,0.994978,0.009992,0.987462,1.001254,0.000583
112,350,4,69348,883,0.987427,0.988701,0.005022,0.988701,0.994978,0.009993,0.987434,1.001283,0.001069
113,350,4,69347,884,0.987413,0.988701,0.005022,0.988701,0.994978,0.009993,0.987419,1.001297,0.001431
114,350,4,69346,885,0.987399,0.988701,0.005022,0.988701,0.994978,0.009993,0.987405,1.001312,0.001431
115,350,4,69344,887,0.98737,0.988701,0.005022,0.988701,0.994978,0.009993,0.987377,1.001341,0.002206
116,350,4,69035,1196,0.98297,0.988701,0.005044,0.988701,0.994956,0.010037,0.982999,1.0058,0.002206
117,350,4,69034,1197,0.982956,0.988701,0.005044,0.988701,0.994956,0.010038,0.982985,1.005814,0.002206
118,350,4,69033,1198,0.982942,0.988701,0.005044,0.988701,0.994956,0.010038,0.982971,1.005829,0.002206
119,350,4,69032,1199,0.982928,0.988701,0.005045,0.988701,0.994955,0.010038,0.982957,1.005843,0.002206
120,350,4,69031,1200,0.982914,0.988701,0.005045,0.988701,0.994955,0.010038,0.982943,1.005858,0.002206
121,350,4,69030,1201,0.982899,0.988701,0.005045,0.988701,0.994955,0.010038,0.982928,1.005872,0.002206
122,350,4,69029,1202,0.982885,0.988701,0.005045,0.988701,0.994955,0.010038,0.982914,1.005887,0.002206
123,350,4,69028,1203,0.982871,0.988701,0.005045,0.988701,0.994955,0.010038,0.9829,1.005901,0.002206
124,350,4,69027,1204,0.982857,0.988701,0.005045,0.988701,0.994955,0.010039,0.982886,1.005916,0.002206
125,350,4,69026,1205,0.982842,0.988701,0.005045,0.988701,0.994955,0.010039,0.982872,1.00593,0.002206
126,350,4,69025,1206,0.982828,0.988701,0.005045,0.988701,0.994955,0.010039,0.982858,1.005945,0.002206
127,350,4,69024,1207,0.982814,0.988701,0.005045,0.988701,0.994955,0.010039,0.982843,1.005959,0.002206
128,350,4,69023,1208,0.9828,0.988701,0.005045,0.988701,0.994955,0.010039,0.982829,1.005974,0.002206
129,350,4,69022,1209,0.982785,0.988701,0.005045,0.988701,0.994955,0.010039,0.982815,1.005988,0.002206
130,350,4,69021,1210,0.982771,0.988701,0.005045,0.988701,0.994955,0.010039,0.982801,1.006003,0.002206
131,350,4,69019,1212,0.982743,0.988701,0.005045,0.988701,0.994955,0.01004,0.982773,1.006032,0.002206
132,350,4,69018,1213,0.982728,0.988701,0.005046,0.988701,0.994954,0.01004,0.982758,1.006046,0.002206
133,350,4,69016,1215,0.9827,0.988701,0.005046,0.988701,0.994954,0.01004,0.98273,1.006075,0.002206
134,350,4,69015,1216,0.982686,0.988701,0.005046,0.988701,0.994954,0.01004,0.982716,1.00609,0.002206
135,350,4,69014,1217,0.982671,0.988701,0.005046,0.988701,0.994954,0.01004,0.982702,1.006104,0.002206
136,350,4,69013,1218,0.982657,0.988701,0.005046,0.988701,0.994954,0.010041,0.982688,1.006119,0.002206
137,350,4,69012,1219,0.982643,0.988701,0.005046,0.988701,0.994954,0.010041,0.982673,1.006133,0.002206
138,350,4,69011,1220,0.982629,0.988701,0.005046,0.988701,0.994954,0.010041,0.982659,1.006148,0.002206
139,350,4,69010,1221,0.982615,0.988701,0.005046,0.988701,0.994954,0.010041,0.982645,1.006162,0.002206
140,350,4,69009,1222,0.9826,0.988701,0.005046,0.988701,0.994954,0.010041,0.982631,1.006177,0.002206
141,350,4,69008,1223,0.982586,0.988701,0.005046,0.988701,0.994954,0.010041,0.982617,1.006191,0.002206
142,350,4,69007,1224,0.982572,0.988701,0.005046,0.988701,0.994954,0.010041,0.982603,1.006206,0.002206
143,350,4,69006,1225,0.982558,0.988701,0.005046,0.988701,0.994954,0.010042,0.982588,1.006221,0.002206
144,350,4,69005,1226,0.982543,0.988701,0.005046,0.988701,0.994954,0.010042,0.982574,1.006235,0.002206
145,350,4,69004,1227,0.982529,0.988701,0.005047,0.988701,0.994953,0.010042,0.98256,1.00625,0.002206
146,350,4,69003,1228,0.982515,0.988701,0.005047,0.988701,0.994953,0.010042,0.982546,1.006264,0.002206
147,350,4,69002,1229,0.982501,0.988701,0.005047,0.988701,0.994953,0.010042,0.982532,1.006279,0.002206
148,350,4,69001,1230,0.982486,0.988701,0.005047,0.988701,0.994953,0.010042,0.982518,1.006293,0.002206
149,350,4,69000,1231,0.982472,0.988701,0.005047,0.988701,0.994953,0.010042,0.982503,1.006308,0.002206
150,350,4,68999,1232,0.982458,0.988701,0.005047,0.988701,0.994953,0.010043,0.982489,1.006322,0.002206
151,350,4,68998,1233,0.982444,0.988701,0.005047,0.988701,0.994953,0.010043,0.982475,1.006337,0.002206
152,350,4,68997,1234,0.982429,0.988701,0.005047,0.988701,0.994953,0.010043,0.982461,1.006351,0.002206
153,350,4,68996,1235,0.982415,0.988701,0.005047,0.988701,0.994953,0.010043,0.982447,1.006366,0.002206
154,350,4,68995,1236,0.982401,0.988701,0.005047,0.988701,0.994953,0.010043,0.982433,1.00638,0.002206
155,350,4,68994,1237,0.982387,0.988701,0.005047,0.988701,0.994953,0.010043,0.982418,1.006395,0.002206
156,350,4,68993,1238,0.982372,0.988701,0.005047,0.988701,0.994953,0.010043,0.982404,1.006409,0.002206
157,350,4,68992,1239,0.982358,0.988701,0.005047,0.988701,0.994953,0.010044,0.98239,1.006424,0.002207
158,350,4,68991,1240,0.982344,0.988701,0.005048,0.988701,0.994952,0.010044,0.982376,1.006438,0.002207
159,350,4,68990,1241,0.98233,0.988701,0.005048,0.988701,0.994952,0.010044,0.982362,1.006453,0.002207
160,350,4,68989,1242,0.982316,0.988701,0.005048,0.988701,0.994952,0.010044,0.982348,1.006467,0.002207
161,350,4,68988,1243,0.982301,0.988701,0.005048,0.988701,0.994952,0.010044,0.982333,1.006482,0.002207
162,350,4,68987,1244,0.982287,0.988701,0.005048,0.988701,0.994952,0.010044,0.982319,1.006496,0.002207
163,350,4,68986,1245,0.982273,0.988701,0.005048,0.988701,0.994952,0.010044,0.982305,1.006511,0.002207
164,350,4,68985,1246,0.982259,0.988701,0.005048,0.988701,0.994952,0.010045,0.982291,1.006525,0.002207
165,350,4,68984,1247,0.982244,0.988701,0.005048,0.988701,0.994952,0.010045,0.982277,1.00654,0.002207
166,350,4,68983,1248,0.98223,0.988701,0.005048,0.988701,0.994952,0.010045,0.982263,1.006554,0.002207
167,350,4,68982,1249,0.982216,0.988701,0.005048,0.988701,0.994952,0.010045,0.982248,1.006569,0.002207
168,350,4,68981,1250,0.982202,0.988701,0.005048,0.988701,0.994952,0.010045,0.982234,1.006583,0.002207
169,350,4,68980,1251,0.982187,0.988701,0.005048,0.988701,0.994952,0.010045,0.98222,1.006598,0.002207
170,350,4,68979,1252,0.982173,0.988701,0.005048,0.988701,0.994952,0.010045,0.982206,1.006612,0.002207
171,350,4,68978,1253,0.982159,0.988701,0.005048,0.988701,0.994952,0.010046,0.982192,1.006627,0.002209
172,350,4,68977,1254,0.982145,0.988701,0.005049,0.988701,0.994951,0.010046,0.982178,1.006641,0.002829
173,350,4,68976,1255,0.98213,0.988701,0.005049,0.988701,0.994951,0.010046,0.982163,1.006656,0.002922
174,350,4,68972,1259,0.982073,0.988701,0.005049,0.988701,0.994951,0.010047,0.982107,1.006714,0.002937
175,350,4,68965,1266,0.981974,0.988701,0.005049,0.988701,0.994951,0.010048,0.982008,1.006816,0.002942
176,350,4,68957,1274,0.98186,0.988701,0.00505,0.988701,0.99495,0.010049,0.981894,1.006932,0.002944
177,350,4,68956,1275,0.981846,0.988701,0.00505,0.988701,0.99495,0.010049,0.98188,1.006946,0.00295
178,350,4,68950,1281,0.98176,0.988701,0.005051,0.988701,0.994949,0.01005,0.981795,1.007034,0.002951
179,350,4,68946,1285,0.981703,0.988701,0.005051,0.988701,0.994949,0.01005,0.981738,1.007092,0.002955
180,350,4,68945,1286,0.981689,0.988701,0.005051,0.988701,0.994949,0.01005,0.981724,1.007106,0.002956
181,350,4,68944,1287,0.981675,0.988701,0.005051,0.988701,0.994949,0.010051,0.98171,1.007121,0.002962
182,350,4,68942,1289,0.981646,0.988701,0.005051,0.988701,0.994949,0.010051,0.981682,1.00715,0.002962
183,350,4,68941,1290,0.981632,0.988701,0.005051,0.988701,0.994949,0.010051,0.981667,1.007164,0.002962
184,350,4,68938,1293,0.981589,0.988701,0.005051,0.988701,0.994949,0.010051,0.981625,1.007208,0.002963
185,350,4,68937,1294,0.981575,0.988701,0.005051,0.988701,0.994949,0.010052,0.981611,1.007223,0.002963
186,350,4,68935,1296,0.981547,0.988701,0.005052,0.988701,0.994948,0.010052,0.981582,1.007252,0.002963
187,350,4,68933,1298,0.981518,0.988701,0.005052,0.988701,0.994948,0.010052,0.981554,1.007281,0.002964
188,350,4,68932,1299,0.981504,0.988701,0.005052,0.988701,0.994948,0.010052,0.98154,1.007295,0.002964
189,350,4,68930,1301,0.981475,0.988701,0.005052,0.988701,0.994948,0.010053,0.981512,1.007324,0.002964
190,350,4,68929,1302,0.981461,0.988701,0.005052,0.988701,0.994948,0.010053,0.981497,1.007339,0.002964
191,350,4,68921,1310,0.981347,0.988701,0.005053,0.988701,0.994947,0.010054,0.981384,1.007455,0.002964
192,350,4,68920,1311,0.981333,0.988701,0.005053,0.988701,0.994947,0.010054,0.98137,1.00747,0.004815
193,350,4,68919,1312,0.981319,0.988701,0.005053,0.988701,0.994947,0.010054,0.981356,1.007484,0.004815
194,350,4,68918,1313,0.981305,0.988701,0.005053,0.988701,0.994947,0.010054,0.981342,1.007499,0.004837
195,350,4,68917,1314,0.98129,0.988701,0.005053,0.988701,0.994947,0.010054,0.981327,1.007513,0.004841
196,350,4,68915,1316,0.981262,0.988701,0.005053,0.988701,0.994947,0.010055,0.981299,1.007542,0.004841
197,350,4,68914,1317,0.981248,0.988701,0.005053,0.988701,0.994947,0.010055,0.981285,1.007557,0.004841
198,350,4,68913,1318,0.981233,0.988701,0.005053,0.988701,0.994947,0.010055,0.981271,1.007572,0.004841
199,350,4,68910,1321,0.981191,0.988701,0.005053,0.988701,0.994947,0.010055,0.981228,1.007615,0.004841
200,350,4,68909,1322,0.981176,0.988701,0.005053,0.988701,0.994947,0.010056,0.981214,1.00763,0.004841
201,350,4,68908,1323,0.981162,0.988701,0.005054,0.988701,0.994946,0.010056,0.9812,1.007644,0.004841
202,350,4,68907,1324,0.981148,0.988701,0.005054,0.988701,0.994946,0.010056,0.981186,1.007659,0.004841
203,350,4,68906,1325,0.981134,0.988701,0.005054,0.988701,0.994946,0.010056,0.981172,1.007673,0.004841
204,350,4,68905,1326,0.981119,0.988701,0.005054,0.988701,0.994946,0.010056,0.981157,1.007688,0.004841
205,350,4,68904,1327,0.981105,0.988701,0.005054,0.988701,0.994946,0.010056,0.981143,1.007703,0.004841
206,350,4,68903,1328,0.981091,0.988701,0.005054,0.988701,0.994946,0.010056,0.981129,1.007717,0.004841
207,350,4,68902,1329,0.981077,0.988701,0.005054,0.988701,0.994946,0.010057,0.981115,1.007732,0.004841
208,350,4,68901,1330,0.981062,0.988701,0.005054,0.988701,0.994946,0.010057,0.981101,1.007746,0.004841
209,350,4,68900,1331,0.981048,0.988701,0.005054,0.988701,0.994946,0.010057,0.981087,1.007761,0.004841
210,350,4,68899,1332,0.981034,0.988701,0.005054,0.988701,0.994946,0.010057,0.981072,1.007775,0.004841
211,350,4,68898,1333,0.98102,0.988701,0.005054,0.988701,0.994946,0.010057,0.981058,1.00779,0.004841
212,350,4,68897,1334,0.981006,0.988701,0.005054,0.988701,0.994946,0.010057,0.981044,1.007804,0.004841
213,350,4,68896,1335,0.980991,0.988701,0.005054,0.988701,0.994946,0.010057,0.98103,1.007819,0.004841
214,350,4,68895,1336,0.980977,0.988701,0.005055,0.988701,0.994945,0.010058,0.981016,1.007833,0.004841
215,350,4,68894,1337,0.980963,0.988701,0.005055,0.988701,0.994945,0.010058,0.981002,1.007848,0.004841
216,350,4,68893,1338,0.980949,0.988701,0.005055,0.988701,0.994945,0.010058,0.980987,1.007863,0.004841
217,350,4,68892,1339,0.980934,0.988701,0.005055,0.988701,0.994945,0.010058,0.980973,1.007877,0.004841
218,350,4,68891,1340,0.98092,0.988701,0.005055,0.988701,0.994945,0.010058,0.980959,1.007892,0.004841
219,350,4,68890,1341,0.980906,0.988701,0.005055,0.988701,0.994945,0.010058,0.980945,1.007906,0.004841
220,350,4,68889,1342,0.980892,0.988701,0.005055,0.988701,0.994945,0.010058,0.980931,1.007921,0.004841
221,350,4,68888,1343,0.980877,0.988701,0.005055,0.988701,0.994945,0.010059,0.980917,1.007935,0.004841
222,350,4,68887,1344,0.980863,0.988701,0.005055,0.988701,0.994945,0.010059,0.980902,1.00795,0.004841
223,350,4,68886,1345,0.980849,0.988701,0.005055,0.988701,0.994945,0.010059,0.980888,1.007964,0.004841
224,350,4,68885,1346,0.980835,0.988701,0.005055,0.988701,0.994945,0.010059,0.980874,1.007979,0.004841
225,350,4,68884,1347,0.98082,0.988701,0.005055,0.988701,0.994945,0.010059,0.98086,1.007994,0.004841
226,350,4,68883,1348,0.980806,0.988701,0.005055,0.988701,0.994945,0.010059,0.980846,1.008008,0.004841
227,350,4,68882,1349,0.980792,0.988701,0.005055,0.988701,0.994945,0.010059,0.980832,1.008023,0.004841
228,350,4,68881,1350,0.980778,0.988701,0.005056,0.988701,0.994944,0.01006,0.980817,1.008037,0.004841
229,350,4,68880,1351,0.980763,0.988701,0.005056,0.988701,0.994944,0.01006,0.980803,1.008052,0.004841
230,350,4,68879,1352,0.980749,0.988701,0.005056,0.988701,0.994944,0.01006,0.980789,1.008066,0.004841
231,350,4,68878,1353,0.980735,0.988701,0.005056,0.988701,0.994944,0.01006,0.980775,1.008081,0.004842
232,350,4,68877,1354,0.980721,0.988701,0.005056,0.988701,0.994944,0.01006,0.980761,1.008096,0.004842
233,350,4,68876,1355,0.980707,0.988701,0.005056,0.988701,0.994944,0.01006,0.980747,1.00811,0.004842
234,350,4,68875,1356,0.980692,0.988701,0.005056,0.988701,0.994944,0.010061,0.980732,1.008125,0.004846
235,350,4,68874,1357,0.980678,0.988701,0.005056,0.988701,0.994944,0.010061,0.980718,1.008139,0.004847
236,350,4,68873,1358,0.980664,0.988701,0.005056,0.988701,0.994944,0.010061,0.980704,1.008154,0.004851
237,350,4,68872,1359,0.98065,0.988701,0.005056,0.988701,0.994944,0.010061,0.98069,1.008168,0.004865
238,350,4,68871,1360,0.980635,0.988701,0.005056,0.988701,0.994944,0.010061,0.980676,1.008183,0.004872
239,350,4,68870,1361,0.980621,0.988701,0.005056,0.988701,0.994944,0.010061,0.980662,1.008197,0.004872
240,350,4,68869,1362,0.980607,0.988701,0.005056,0.988701,0.994944,0.010061,0.980647,1.008212,0.004872
241,350,4,68868,1363,0.980593,0.988701,0.005056,0.988701,0.994944,0.010062,0.980633,1.008227,0.004872
