@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
52,354,0,70075,156,0.997779,1,0.005026,1,0.994974,0.010002,0.99779,1.002215,0.002781
53,354,0,70074,157,0.997765,1,0.005026,1,0.994974,0.010003,0.997776,1.002229,0.002784
54,354,0,70073,158,0.99775,1,0.005026,1,0.994974,0.010003,0.997762,1.002243,0.002784
55,354,0,70072,159,0.997736,1,0.005027,1,0.994973,0.010003,0.997747,1.002258,0.002787
56,354,0,70071,160,0.997722,1,0.005027,1,0.994973,0.010003,0.997733,1.002272,0.002787
57,354,0,70070,161,0.997708,1,0.005027,1,0.994973,0.010003,0.997719,1.002286,0.002788
58,354,0,70069,162,0.997693,1,0.005027,1,0.994973,0.010003,0.997705,1.0023,0.00279
59,354,0,70068,163,0.997679,1,0.005027,1,0.994973,0.010003,0.997691,1.002315,0.002796
60,354,0,70067,164,0.997665,1,0.005027,1,0.994973,0.010004,0.997677,1.002329,0.002801
61,354,0,70062,169,0.997594,1,0.005027,1,0.994973,0.010004,0.997606,1.0024,0.002801
62,354,0,70061,170,0.997579,1,0.005027,1,0.994973,0.010004,0.997592,1.002414,0.002801
63,354,0,70060,171,0.997565,1,0.005027,1,0.994973,0.010005,0.997577,1.002428,0.002804
64,354,0,70046,185,0.997366,1,0.005028,1,0.994972,0.010007,0.997379,1.002628,0.002804
65,354,0,70045,186,0.997352,1,0.005028,1,0.994972,0.010007,0.997365,1.002642,0.002804
66,354,0,70044,187,0.997337,1,0.005029,1,0.994971,0.010007,0.997351,1.002656,0.002817
67,354,0,70043,188,0.997323,1,0.005029,1,0.994971,0.010007,0.997337,1.002671,0.002819
68,354,0,70042,189,0.997309,1,0.005029,1,0.994971,0.010007,0.997322,1.002685,0.002819
69,354,0,70041,190,0.997295,1,0.005029,1,0.994971,0.010007,0.997308,1.002699,0.002823
70,354,0,70040,191,0.99728,1,0.005029,1,0.994971,0.010007,0.997294,1.002713,0.002827
71,354,0,70039,192,0.997266,1,0.005029,1,0.994971,0.010007,0.99728,1.002728,0.002856
72,354,0,70034,197,0.997195,1,0.005029,1,0.994971,0.010008,0.997209,1.002799,0.002919
73,354,0,70030,201,0.997138,1,0.00503,1,0.99497,0.010009,0.997152,1.002856,0.002978
74,354,0,70028,203,0.99711,1,0.00503,1,0.99497,0.010009,0.997124,1.002884,0.002978
75,354,0,70027,204,0.997095,1,0.00503,1,0.99497,0.010009,0.99711,1.002899,0.003002
76,354,0,70023,208,0.997038,1,0.00503,1,0.99497,0.01001,0.997053,1.002956,0.003207
77,354,0,70022,209,0.997024,1,0.00503,1,0.99497,0.01001,0.997039,1.00297,0.004163
78,354,0,69922,309,0.9956,1,0.005037,1,0.994963,0.010024,0.995622,1.004397,0.004163
79,354,0,69921,310,0.995586,1,0.005037,1,0.994963,0.010024,0.995608,1.004411,0.004163
80,354,0,69920,311,0.995572,1,0.005037,1,0.994963,0.010024,0.995594,1.004426,0.004163
81,354,0,69919,312,0.995558,1,0.005037,1,0.994963,0.010024,0.99558,1.00444,0.004163
82,354,0,69918,313,0.995543,1,0.005038,1,0.994962,0.010025,0.995566,1.004454,0.004163
83,354,0,69917,314,0.995529,1,0.005038,1,0.994962,0.010025,0.995551,1.004468,0.004163
84,354,0,69916,315,0.995515,1,0.005038,1,0.994962,0.010025,0.995537,1.004483,0.004163
85,354,0,69915,316,0.995501,1,0.005038,1,0.994962,0.010025,0.995523,1.004497,0.004163
86,354,0,69914,317,0.995486,1,0.005038,1,0.994962,0.010025,0.995509,1.004511,0.004163
87,354,0,69913,318,0.995472,1,0.005038,1,0.994962,0.010025,0.995495,1.004526,0.004163
88,354,0,69911,320,0.995444,1,0.005038,1,0.994962,0.010026,0.995466,1.004554,0.004163
89,354,0,69909,322,0.995415,1,0.005038,1,0.994962,0.010026,0.995438,1.004583,0.004163
90,354,0,69908,323,0.995401,1,0.005038,1,0.994962,0.010026,0.995424,1.004597,0.004163
91,354,0,69907,324,0.995387,1,0.005038,1,0.994962,0.010026,0.99541,1.004611,0.004163
92,354,0,69906,325,0.995372,1,0.005038,1,0.994962,0.010026,0.995396,1.004626,0.004163
93,354,0,69905,326,0.995358,1,0.005039,1,0.994961,0.010026,0.995381,1.00464,0.004163
94,354,0,69904,327,0.995344,1,0.005039,1,0.994961,0.010027,0.995367,1.004654,0.004163
95,354,0,69903,328,0.99533,1,0.005039,1,0.994961,0.010027,0.995353,1.004669,0.004163
96,354,0,69902,329,0.995315,1,0.005039,1,0.994961,0.010027,0.995339,1.004683,0.004163
97,354,0,69901,330,0.995301,1,0.005039,1,0.994961,0.010027,0.995325,1.004697,0.004163
98,354,0,69900,331,0.995287,1,0.005039,1,0.994961,0.010027,0.995311,1.004711,0.004163
99,354,0,69899,332,0.995273,1,0.005039,1,0.994961,0.010027,0.995296,1.004726,0.004163
100,354,0,69898,333,0.995259,1,0.005039,1,0.994961,0.010027,0.995282,1.00474,0.004163
101,354,0,69897,334,0.995244,1,0.005039,1,0.994961,0.010028,0.995268,1.004754,0.004163
102,354,0,69896,335,0.99523,1,0.005039,1,0.994961,0.010028,0.995254,1.004769,0.004164
103,354,0,69895,336,0.995216,1,0.005039,1,0.994961,0.010028,0.99524,1.004783,0.004164
104,354,0,69894,337,0.995202,1,0.005039,1,0.994961,0.010028,0.995226,1.004797,0.004164
105,354,0,69893,338,0.995187,1,0.005039,1,0.994961,0.010028,0.995211,1.004812,0.004164
106,354,0,69892,339,0.995173,1,0.005039,1,0.994961,0.010028,0.995197,1.004826,0.004164
107,354,0,69891,340,0.995159,1,0.00504,1,0.99496,0.010028,0.995183,1.00484,0.004164
108,354,0,69890,341,0.995145,1,0.00504,1,0.99496,0.010029,0.995169,1.004855,0.004164
109,354,0,69889,342,0.99513,1,0.00504,1,0.99496,0.010029,0.995155,1.004869,0.004164
110,354,0,69888,343,0.995116,1,0.00504,1,0.99496,0.010029,0.995141,1.004883,0.004164
111,354,0,69887,344,0.995102,1,0.00504,1,0.99496,0.010029,0.995126,1.004897,0.004165
112,354,0,69886,345,0.995088,1,0.00504,1,0.99496,0.010029,0.995112,1.004912,0.004168
113,354,0,69885,346,0.995073,1,0.00504,1,0.99496,0.010029,0.995098,1.004926,0.008499
114,354,0,69882,349,0.995031,1,0.00504,1,0.99496,0.01003,0.995056,1.004969,0.009404
115,354,0,69875,356,0.994931,1,0.005041,1,0.994959,0.010031,0.994956,1.005069,0.009404
116,354,0,69873,358,0.994903,1,0.005041,1,0.994959,0.010031,0.994928,1.005098,0.009412
117,354,0,69869,362,0.994846,1,0.005041,1,0.994959,0.010032,0.994871,1.005155,0.009412
118,354,0,69868,363,0.994831,1,0.005041,1,0.994959,0.010032,0.994857,1.005169,0.009421
119,354,0,69866,365,0.994803,1,0.005041,1,0.994959,0.010032,0.994829,1.005198,0.009429
120,354,0,69863,368,0.99476,1,0.005042,1,0.994958,0.010032,0.994786,1.005241,0.009429
121,354,0,69861,370,0.994732,1,0.005042,1,0.994958,0.010033,0.994758,1.00527,0.009429
122,354,0,69860,371,0.994717,1,0.005042,1,0.994958,0.010033,0.994744,1.005284,0.009489
123,354,0,69859,372,0.994703,1,0.005042,1,0.994958,0.010033,0.99473,1.005298,0.009506
124,354,0,69858,373,0.994689,1,0.005042,1,0.994958,0.010033,0.994716,1.005312,0.009541
125,354,0,69847,384,0.994532,1,0.005043,1,0.994957,0.010035,0.99456,1.00547,0.009541
126,354,0,69846,385,0.994518,1,0.005043,1,0.994957,0.010035,0.994546,1.005484,0.009541
127,354,0,69835,396,0.994361,1,0.005044,1,0.994956,0.010036,0.99439,1.005642,0.009541
128,354,0,69834,397,0.994347,1,0.005044,1,0.994956,0.010037,0.994376,1.005656,0.009541
129,354,0,69833,398,0.994333,1,0.005044,1,0.994956,0.010037,0.994361,1.005671,0.009541
130,354,0,69832,399,0.994319,1,0.005044,1,0.994956,0.010037,0.994347,1.005685,0.009541
131,354,0,69831,400,0.994305,1,0.005044,1,0.994956,0.010037,0.994333,1.005699,0.009541
132,354,0,69830,401,0.99429,1,0.005044,1,0.994956,0.010037,0.994319,1.005714,0.009678
133,354,0,69792,439,0.993749,1,0.005047,1,0.994953,0.010043,0.993781,1.006258,0.009678
134,354,0,69791,440,0.993735,1,0.005047,1,0.994953,0.010043,0.993766,1.006273,0.009687
135,354,0,69784,447,0.993635,1,0.005047,1,0.994953,0.010044,0.993667,1.006373,0.009689
136,354,0,69783,448,0.993621,1,0.005047,1,0.994953,0.010044,0.993653,1.006387,0.009689
137,354,0,69772,459,0.993464,1,0.005048,1,0.994952,0.010045,0.993497,1.006545,0.009695
138,354,0,69769,462,0.993422,1,0.005048,1,0.994952,0.010046,0.993455,1.006588,0.009704
139,354,0,69762,469,0.993322,1,0.005049,1,0.994951,0.010047,0.993356,1.006689,0.009722
140,354,0,69761,470,0.993308,1,0.005049,1,0.994951,0.010047,0.993341,1.006703,0.009736
141,354,0,69760,471,0.993294,1,0.005049,1,0.994951,0.010047,0.993327,1.006718,0.009739
142,354,0,69757,474,0.993251,1,0.005049,1,0.994951,0.010048,0.993285,1.006761,0.009748
143,354,0,69756,475,0.993237,1,0.005049,1,0.994951,0.010048,0.993271,1.006775,0.009786
144,354,0,69738,493,0.99298,1,0.005051,1,0.994949,0.01005,0.993016,1.007034,0.009786
145,354,0,69737,494,0.992966,1,0.005051,1,0.994949,0.01005,0.993001,1.007048,0.009786
146,354,0,69736,495,0.992952,1,0.005051,1,0.994949,0.010051,0.992987,1.007062,0.009786
147,354,0,69735,496,0.992938,1,0.005051,1,0.994949,0.010051,0.992973,1.007077,0.009786
148,354,0,69734,497,0.992923,1,0.005051,1,0.994949,0.010051,0.992959,1.007091,0.009786
149,354,0,69733,498,0.992909,1,0.005051,1,0.994949,0.010051,0.992945,1.007105,0.009786
150,354,0,69732,499,0.992895,1,0.005051,1,0.994949,0.010051,0.992931,1.00712,0.009786
151,354,0,69731,500,0.992881,1,0.005051,1,0.994949,0.010051,0.992916,1.007134,0.009816
152,354,0,69730,501,0.992866,1,0.005051,1,0.994949,0.010051,0.992902,1.007149,0.009818
153,354,0,69671,560,0.992026,1,0.005055,1,0.994945,0.01006,0.992066,1.007997,0.009818
154,354,0,69670,561,0.992012,1,0.005055,1,0.994945,0.01006,0.992052,1.008012,0.009826
155,354,0,69641,590,0.991599,1,0.005058,1,0.994942,0.010064,0.991641,1.008429,0.009826
156,354,0,69640,591,0.991585,1,0.005058,1,0.994942,0.010064,0.991627,1.008444,0.009835
157,354,0,69624,607,0.991357,1,0.005059,1,0.994941,0.010067,0.9914,1.008674,0.009835
158,354,0,69623,608,0.991343,1,0.005059,1,0.994941,0.010067,0.991386,1.008689,0.009837
159,354,0,69622,609,0.991329,1,0.005059,1,0.994941,0.010067,0.991372,1.008703,0.009844
160,354,0,69616,615,0.991243,1,0.005059,1,0.994941,0.010068,0.991287,1.008789,0.009847
161,354,0,69572,659,0.990617,1,0.005062,1,0.994938,0.010074,0.990664,1.009424,0.009847
162,354,0,69571,660,0.990602,1,0.005063,1,0.994937,0.010074,0.99065,1.009439,0.009847
163,354,0,69570,661,0.990588,1,0.005063,1,0.994937,0.010074,0.990635,1.009453,0.009853
164,354,0,69562,669,0.990474,1,0.005063,1,0.994937,0.010075,0.990522,1.009569,0.009856
165,354,0,69548,683,0.990275,1,0.005064,1,0.994936,0.010077,0.990324,1.009771,0.009856
166,354,0,69547,684,0.990261,1,0.005064,1,0.994936,0.010078,0.99031,1.009785,0.009857
167,354,0,69528,703,0.98999,1,0.005066,1,0.994934,0.01008,0.99004,1.01006,0.009857
168,354,0,69527,704,0.989976,1,0.005066,1,0.994934,0.01008,0.990026,1.010074,0.009857
169,354,0,69526,705,0.989962,1,0.005066,1,0.994934,0.010081,0.990012,1.010089,0.009857
170,354,0,69525,706,0.989947,1,0.005066,1,0.994934,0.010081,0.989998,1.010103,0.009859
171,354,0,69524,707,0.989933,1,0.005066,1,0.994934,0.010081,0.989984,1.010118,0.009862
172,354,0,69512,719,0.989762,1,0.005067,1,0.994933,0.010083,0.989814,1.010291,0.009863
173,354,0,69510,721,0.989734,1,0.005067,1,0.994933,0.010083,0.989785,1.01032,0.009865
174,354,0,69504,727,0.989648,1,0.005067,1,0.994933,0.010084,0.9897,1.010407,0.009866
175,354,0,69501,730,0.989606,1,0.005068,1,0.994932,0.010084,0.989658,1.01045,0.009866
176,354,0,69500,731,0.989591,1,0.005068,1,0.994932,0.010084,0.989644,1.010465,0.009871
177,354,0,69486,745,0.989392,1,0.005069,1,0.994931,0.010086,0.989445,1.010667,0.009874
178,354,0,69481,750,0.989321,1,0.005069,1,0.994931,0.010087,0.989375,1.01074,0.009874
179,354,0,69480,751,0.989307,1,0.005069,1,0.994931,0.010087,0.98936,1.010754,0.009875
180,354,0,69477,754,0.989264,1,0.005069,1,0.994931,0.010088,0.989318,1.010797,0.009875
181,354,0,69476,755,0.98925,1,0.005069,1,0.994931,0.010088,0.989304,1.010812,0.009875
182,354,0,69475,756,0.989236,1,0.00507,1,0.99493,0.010088,0.98929,1.010826,0.009875
183,354,0,69474,757,0.989221,1,0.00507,1,0.99493,0.010088,0.989275,1.010841,0.009875
184,354,0,69459,772,0.989008,1,0.005071,1,0.994929,0.01009,0.989063,1.011058,0.00988
185,354,0,69444,787,0.988794,1,0.005072,1,0.994928,0.010092,0.98885,1.011275,0.009883
186,354,0,69443,788,0.98878,1,0.005072,1,0.994928,0.010093,0.988836,1.01129,0.009884
187,354,0,69442,789,0.988766,1,0.005072,1,0.994928,0.010093,0.988822,1.011304,0.009884
188,354,0,69435,796,0.988666,1,0.005072,1,0.994928,0.010094,0.988723,1.011406,0.009885
189,354,0,69434,797,0.988652,1,0.005073,1,0.994927,0.010094,0.988709,1.01142,0.009886
190,354,0,69433,798,0.988637,1,0.005073,1,0.994927,0.010094,0.988694,1.011435,0.009886
191,354,0,69432,799,0.988623,1,0.005073,1,0.994927,0.010094,0.98868,1.011449,0.009887
192,354,0,69431,800,0.988609,1,0.005073,1,0.994927,0.010094,0.988666,1.011464,0.009889
193,354,0,69430,801,0.988595,1,0.005073,1,0.994927,0.010094,0.988652,1.011478,0.00989
194,354,0,69429,802,0.988581,1,0.005073,1,0.994927,0.010095,0.988638,1.011493,0.009892
195,354,0,69421,810,0.988467,1,0.005073,1,0.994927,0.010096,0.988524,1.011609,0.009893
196,354,0,69417,814,0.98841,1,0.005074,1,0.994926,0.010096,0.988468,1.011667,0.009898
197,354,0,69406,825,0.988253,1,0.005075,1,0.994925,0.010098,0.988312,1.011826,0.009902
198,354,0,69405,826,0.988239,1,0.005075,1,0.994925,0.010098,0.988298,1.011841,0.009902
199,354,0,69404,827,0.988225,1,0.005075,1,0.994925,0.010098,0.988284,1.011855,0.009907
200,354,0,69403,828,0.98821,1,0.005075,1,0.994925,0.010098,0.988269,1.01187,0.009907
201,354,0,69379,852,0.987869,1,0.005077,1,0.994923,0.010102,0.987929,1.012218,0.009907
202,354,0,69377,854,0.98784,1,0.005077,1,0.994923,0.010102,0.987901,1.012247,0.009907
203,354,0,69376,855,0.987826,1,0.005077,1,0.994923,0.010102,0.987887,1.012262,0.009907
204,354,0,69375,856,0.987812,1,0.005077,1,0.994923,0.010102,0.987873,1.012276,0.009907
205,354,0,69374,857,0.987797,1,0.005077,1,0.994923,0.010102,0.987859,1.012291,0.009907
206,354,0,69373,858,0.987783,1,0.005077,1,0.994923,0.010103,0.987844,1.012305,0.009908
207,354,0,69372,859,0.987769,1,0.005077,1,0.994923,0.010103,0.98783,1.01232,0.009916
208,354,0,69358,873,0.98757,1,0.005078,1,0.994922,0.010105,0.987632,1.012523,0.00992
209,354,0,69357,874,0.987555,1,0.005078,1,0.994922,0.010105,0.987618,1.012537,0.009925
210,354,0,69356,875,0.987541,1,0.005078,1,0.994922,0.010105,0.987604,1.012552,0.009925
211,354,0,69353,878,0.987498,1,0.005078,1,0.994922,0.010105,0.987561,1.012596,0.009928
212,354,0,69344,887,0.98737,1,0.005079,1,0.994921,0.010107,0.987434,1.012726,0.009928
213,354,0,69341,890,0.987328,1,0.005079,1,0.994921,0.010107,0.987391,1.01277,0.009929
214,354,0,69340,891,0.987313,1,0.005079,1,0.994921,0.010107,0.987377,1.012784,0.009934
215,354,0,69333,898,0.987214,1,0.00508,1,0.99492,0.010108,0.987278,1.012886,0.009934
216,354,0,69332,899,0.987199,1,0.00508,1,0.99492,0.010109,0.987264,1.012901,0.009943
217,354,0,69327,904,0.987128,1,0.00508,1,0.99492,0.010109,0.987193,1.012973,0.009943
218,354,0,69326,905,0.987114,1,0.00508,1,0.99492,0.010109,0.987179,1.012988,0.009946
219,354,0,69325,906,0.9871,1,0.00508,1,0.99492,0.01011,0.987164,1.013002,0.009952
220,354,0,69324,907,0.987085,1,0.005081,1,0.994919,0.01011,0.98715,1.013017,0.009952
221,354,0,69321,910,0.987043,1,0.005081,1,0.994919,0.01011,0.987108,1.013061,0.009952
222,354,0,69320,911,0.987029,1,0.005081,1,0.994919,0.01011,0.987094,1.013075,0.009961
223,354,0,69319,912,0.987014,1,0.005081,1,0.994919,0.01011,0.987079,1.01309,0.009961
224,354,0,69318,913,0.987,1,0.005081,1,0.994919,0.010111,0.987065,1.013104,0.009967
225,354,0,69317,914,0.986986,1,0.005081,1,0.994919,0.010111,0.987051,1.013119,0.00997
226,354,0,69315,916,0.986957,1,0.005081,1,0.994919,0.010111,0.987023,1.013148,0.009991
227,354,0,69314,917,0.986943,1,0.005081,1,0.994919,0.010111,0.987009,1.013162,0.009991
228,354,0,69313,918,0.986929,1,0.005081,1,0.994919,0.010111,0.986994,1.013177,0.009991
229,354,0,69312,919,0.986915,1,0.005081,1,0.994919,0.010111,0.98698,1.013192,0.009991
230,354,0,69311,920,0.9869,1,0.005081,1,0.994919,0.010112,0.986966,1.013206,0.009991
231,354,0,69310,921,0.986886,1,0.005082,1,0.994918,0.010112,0.986952,1.013221,0.009991
232,354,0,69309,922,0.986872,1,0.005082,1,0.994918,0.010112,0.986938,1.013235,0.009991
233,354,0,69308,923,0.986858,1,0.005082,1,0.994918,0.010112,0.986924,1.01325,0.009991
234,354,0,69307,924,0.986843,1,0.005082,1,0.994918,0.010112,0.986909,1.013264,0.009991
235,354,0,69305,926,0.986815,1,0.005082,1,0.994918,0.010112,0.986881,1.013293,0.009991
236,354,0,69304,927,0.986801,1,0.005082,1,0.994918,0.010113,0.986867,1.013308,0.009991
237,354,0,69303,928,0.986786,1,0.005082,1,0.994918,0.010113,0.986853,1.013322,0.009991
238,354,0,69302,929,0.986772,1,0.005082,1,0.994918,0.010113,0.986839,1.013337,0.009991
239,354,0,69301,930,0.986758,1,0.005082,1,0.994918,0.010113,0.986824,1.013352,0.009991
240,354,0,69300,931,0.986744,1,0.005082,1,0.994918,0.010113,0.98681,1.013366,0.009991
241,354,0,69299,932,0.98673,1,0.005082,1,0.994918,0.010113,0.986796,1.013381,0.009991
242,354,0,69298,933,0.986715,1,0.005082,1,0.994918,0.010113,0.986782,1.013395,0.009992
243,354,0,69292,939,0.98663,1,0.005083,1,0.994917,0.010114,0.986697,1.013482,0.009992
244,354,0,69291,940,0.986616,1,0.005083,1,0.994917,0.010114,0.986683,1.013497,0.009992
245,354,0,69290,941,0.986601,1,0.005083,1,0.994917,0.010115,0.986669,1.013512,0.009992
246,354,0,69289,942,0.986587,1,0.005083,1,0.994917,0.010115,0.986654,1.013526,0.009992
247,354,0,69288,943,0.986573,1,0.005083,1,0.994917,0.010115,0.98664,1.013541,0.009992
248,354,0,69287,944,0.986559,1,0.005083,1,0.994917,0.010115,0.986626,1.013555,0.009993
249,354,0,69286,945,0.986544,1,0.005083,1,0.994917,0.010115,0.986612,1.01357,0.009993
250,354,0,69285,946,0.98653,1,0.005083,1,0.994917,0.010115,0.986598,1.013584,0.010006
251,354,0,69277,954,0.986416,1,0.005084,1,0.994916,0.010116,0.986484,1.013701,0.010021
252,354,0,69276,955,0.986402,1,0.005084,1,0.994916,0.010117,0.98647,1.013715,0.010024
253,354,0,69271,960,0.986331,1,0.005084,1,0.994916,0.010117,0.986399,1.013788,0.010025
254,354,0,69270,961,0.986317,1,0.005084,1,0.994916,0.010117,0.986385,1.013803,0.010042
255,354,0,69268,963,0.986288,1,0.005085,1,0.994915,0.010118,0.986357,1.013832,0.010051
256,354,0,69266,965,0.98626,1,0.005085,1,0.994915,0.010118,0.986329,1.013861,0.010063
257,354,0,69265,966,0.986245,1,0.005085,1,0.994915,0.010118,0.986314,1.013876,0.010079
258,354,0,69261,970,0.986188,1,0.005085,1,0.994915,0.010119,0.986258,1.013934,0.010088
259,354,0,69260,971,0.986174,1,0.005085,1,0.994915,0.010119,0.986244,1.013948,0.010091
260,354,0,69259,972,0.98616,1,0.005085,1,0.994915,0.010119,0.986229,1.013963,0.010105
261,354,0,69187,1044,0.985135,1,0.005091,1,0.994909,0.010129,0.985209,1.015013,0.010105
262,354,0,69186,1045,0.985121,1,0.005091,1,0.994909,0.01013,0.985195,1.015027,0.010105
263,354,0,69185,1046,0.985106,1,0.005091,1,0.994909,0.01013,0.985181,1.015042,0.010105
264,354,0,69184,1047,0.985092,1,0.005091,1,0.994909,0.01013,0.985167,1.015057,0.010105
265,354,0,69183,1048,0.985078,1,0.005091,1,0.994909,0.01013,0.985153,1.015071,0.010114
266,354,0,69170,1061,0.984893,1,0.005092,1,0.994908,0.010132,0.984968,1.015261,0.010114
267,354,0,69169,1062,0.984878,1,0.005092,1,0.994908,0.010132,0.984954,1.015276,0.010115
268,354,0,69165,1066,0.984822,1,0.005092,1,0.994908,0.010133,0.984898,1.015334,0.010118
269,354,0,69164,1067,0.984807,1,0.005092,1,0.994908,0.010133,0.984883,1.015349,0.010123
270,354,0,69160,1071,0.98475,1,0.005092,1,0.994908,0.010133,0.984827,1.015407,0.010123
